Experiment	Strain	Environment	Experiment_Mut	Sel_coef	Mut	Gene	Avg_GR
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut57	-0.026065389674394923	Mut57	nearby WHI2	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut58	-0.012106502312183019	Mut58	in KAP123	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut59	0.012223529656183098	Mut59	in RRP46	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut6	0.0004060994585217882	Mut6	nearby MET2	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut60	0.021638360925021534	Mut60	in RPL35B	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut61	-0.021894663816438675	Mut61	in GET2	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut62	-0.015219870071065534	Mut62	in RGS2	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut63	-0.023407514427350375	Mut63	in SLX8	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut64	0.01038409568716335	Mut64	in YOR139C	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut66	-0.013037255749339475	Mut66	in PPM1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut67	-0.04854678562317083	Mut67	in PTR3	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut68	0.0011868946608672526	Mut68	nearby OST4	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut69	0.006896224827449464	Mut69	in BRR1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut7	-0.011686419597109799	Mut7	in FUN30	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut70	0.02222567142930205	Mut70	in MME1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut71	-0.04964396186642806	Mut71	in RSC30	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut72	0.008711433516333918	Mut72	in RPS14B	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut73	0.086924365	Mut73	nearby SRP40	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut75	0.02285579087685879	Mut75	in SPT8	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut76	0.0177385532079717	Mut76	in RTG1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut77	-0.020976017272142756	Mut77	in HFI1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut78	0.018235424737190323	Mut78	nearby HO	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut79	0.013106251927016456	Mut79	in PHO4	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut80	-0.01836337637445413	Mut80	in UBP1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut81	0.01310639982584201	Mut81	in RPL2A	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut82	-0.0036810208112476326	Mut82	nearby PDE2	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut83	0.041633983795412874	Mut83	in SIR4	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut84	-0.0038458821589539326	Mut84	nearby RPL16A	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut85	-0.01395055486707139	Mut85	in SLX8	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut86	-0.011696063493331008	Mut86	in VPS36	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut88	-0.0024012257391881325	Mut88	in STM1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut9	-0.009823291281838432	Mut9	in TRM9	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut91	0.0004361653565005977	Mut91	nearby COA6	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut92	0.0017252790055785993	Mut92	in RPL16A	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut93	-0.0017369812667007503	Mut93	nearby VMA7	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut94	-0.05715228994055127	Mut94	nearby NCP1	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut95	0.0015072844296485487	Mut95	in UBP3	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut96	0.02532867	Mut96	nearby YOL085W-A	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut97	0.0186433535894283	Mut97	in RPL31B	0.21901330460819826
LK5-G01_37_SC7	LK5-G01	37_SC7	LK5-G01_37_SC7_Mut99	0.00084099369259199	Mut99	nearby TDA11	0.21901330460819826
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut1	-0.0005933245347508045	Mut1	in TRP2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut10	0.0010293378576880098	Mut10	nearby MET4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut101	0.01117991467353374	Mut101	in HOS4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut102	-0.0002827127538734646	Mut102	nearby YSP2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut103	0.03958471427493215	Mut103	in SUM1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut104	0.02523699109722135	Mut104	in FUN30	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut105	0.017826181488503748	Mut105	in EBS1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut107	-0.051972188060029394	Mut107	in PDE2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut108	-0.002923827615016513	Mut108	in TRP2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut11	0.00978913342426007	Mut11	nearby UTP22	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut110	0.0418575684479624	Mut110	in SCJ1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut114	0.04004917976773875	Mut114	in STE24	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut115	0.03037406535132235	Mut115	in FLC2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut117	0.06769413	Mut117	in NOT3	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut119	-0.016283264424329126	Mut119	in CBS1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut120	-0.02575807645733425	Mut120	nearby RPL16A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut121	0.0186032357212101	Mut121	in COG8	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut122	-0.0383454061050932	Mut122	in SIR3	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut123	0.00462203156515805	Mut123	nearby SFP1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut124	-0.006657191603325166	Mut124	nearby NUP157	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut127	0.0031280607555049145	Mut127	in MPC2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut14	0.045653330353072244	Mut14	in DPB4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut15	0.06806883061814965	Mut15	in OCA1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut16	-0.000378845107872144	Mut16	in ADE5,7	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut17	0.0192422555408837	Mut17	nearby KRI1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut18	-0.00986767855314686	Mut18	nearby PAH1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut19	0.013341875826823776	Mut19	nearby CCW12	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut2	0.03054478123271815	Mut2	nearby KRE6	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut21	0.019680168462900702	Mut21	in RPL26B	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut22	0.019954460093126	Mut22	in GPP1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut23	0.006533538217983645	Mut23	nearby RPS22A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut24	-0.0070377946804262796	Mut24	nearby YLR264C-A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut25	0.01278906620818495	Mut25	in OXA1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut26	-0.02617932455403529	Mut26	nearby SNF7	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut27	-0.0168054926351953	Mut27	in CSR1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut29	0.0507916343423503	Mut29	in CPR6	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut3	0.026097311822866148	Mut3	in EAF1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut30	0.00688950044653892	Mut30	in PIH1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut33	-0.0093123523729076	Mut33	in BUL1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut34	0.0352193166580661	Mut34	in PHO4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut35	0.006121755634629035	Mut35	in RPL31B	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut36	0.046636950415129996	Mut36	in SPT8	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut39	0.0570475934917703	Mut39	in MAC1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut40	0.0167625695340674	Mut40	nearby YOL085W-A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut41	-0.0339860826788864	Mut41	in STH1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut43	0.0211997810417039	Mut43	in VAM6	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut44	0.01352280736976027	Mut44	in NOP16	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut45	-0.08446757194697525	Mut45	in MCK1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut46	0.0224034571328927	Mut46	in SSK1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut47	-0.0323497814797773	Mut47	in SLX5	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut49	-0.0334333253771069	Mut49	nearby NUP188	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut5	0.05270701214255828	Mut5	in VPS38	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut50	-0.03873774173289825	Mut50	in SIR4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut51	-0.004117656542496335	Mut51	nearby FIT2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut52	0.0139526460185555	Mut52	in MSL1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut55	0.0509954975076311	Mut55	in LAT1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut57	0.00165258393286581	Mut57	nearby WHI2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut58	0.00920108761435158	Mut58	in KAP123	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut59	0.0133938381176969	Mut59	in RRP46	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut6	-0.0023221669625799147	Mut6	nearby MET2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut60	0.014538246741025499	Mut60	in RPL35B	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut61	0.10055179577916	Mut61	in GET2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut62	-0.010033563647337755	Mut62	in RGS2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut63	0.005931970995077775	Mut63	in SLX8	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut64	0.00846117330529603	Mut64	in YOR139C	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut66	0.06996530103626435	Mut66	in PPM1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut67	0.07581806233823335	Mut67	in PTR3	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut68	0.016473314148731	Mut68	nearby OST4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut69	0.019582289116960125	Mut69	in BRR1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut7	0.02662693009444715	Mut7	in FUN30	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut70	0.0034075900440468697	Mut70	in MME1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut71	-0.0528692844689889	Mut71	in RSC30	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut72	0.03137520243132045	Mut72	in RPS14B	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut73	0.0189873915859075	Mut73	nearby SRP40	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut75	0.051120502463576446	Mut75	in SPT8	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut76	0.054516062614768	Mut76	in RTG1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut77	-0.074078959845222	Mut77	in HFI1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut78	0.0227330169682029	Mut78	nearby HO	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut79	-0.00109137985161672	Mut79	in PHO4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut80	0.03005975223093265	Mut80	in UBP1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut81	0.0558980321788874	Mut81	in RPL2A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut82	-0.02044061499414425	Mut82	nearby PDE2	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut83	-0.03981248582566925	Mut83	in SIR4	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut84	0.016530734814034352	Mut84	nearby RPL16A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut85	-0.0013075840458710536	Mut85	in SLX8	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut86	-0.0030339224929403752	Mut86	in VPS36	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut88	0.0020503608038028006	Mut88	in STM1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut9	0.0466864072778246	Mut9	in TRM9	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut91	0.00293187344107288	Mut91	nearby COA6	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut92	0.016889521604954827	Mut92	in RPL16A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut93	0.058115334111524704	Mut93	nearby VMA7	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut94	0.01707067687778462	Mut94	nearby NCP1	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut96	-0.0142837779682795	Mut96	nearby YOL085W-A	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut97	0.0002450188069855509	Mut97	in RPL31B	0.107284640641059
LK5-G03_30_SC3	LK5-G03	30_SC3	LK5-G03_30_SC3_Mut99	0.00032829665490291006	Mut99	nearby TDA11	0.107284640641059
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut1	-0.009276479926871604	Mut1	in TRP2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut10	-0.02203838266775365	Mut10	nearby MET4	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut101	0.01359437746106705	Mut101	in HOS4	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut102	-0.006576733847131235	Mut102	nearby YSP2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut103	0.021771407507357586	Mut103	in SUM1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut104	-0.0007243262924252003	Mut104	in FUN30	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut105	0.03711290843667795	Mut105	in EBS1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut107	-0.055194551435207906	Mut107	in PDE2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut108	-0.00626030251321189	Mut108	in TRP2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut11	-0.00128559733470542	Mut11	nearby UTP22	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut110	0.0323646266082183	Mut110	in SCJ1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut114	0.0559616573948328	Mut114	in STE24	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut115	0.031464860298624754	Mut115	in FLC2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut119	-0.01650363086248875	Mut119	in CBS1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut120	-0.012899813950958504	Mut120	nearby RPL16A	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut121	-0.004437551603649671	Mut121	in COG8	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut122	-0.0126536324269153	Mut122	in SIR3	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut123	0.0509441903826728	Mut123	nearby SFP1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut124	-0.01396808854459769	Mut124	nearby NUP157	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut127	-0.0036897086971208	Mut127	in MPC2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut14	0.05118998234343205	Mut14	in DPB4	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut15	0.0623134703523982	Mut15	in OCA1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut16	0.0360120454408615	Mut16	in ADE5,7	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut17	0.018021874328144477	Mut17	nearby KRI1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut18	-0.01527185885999896	Mut18	nearby PAH1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut19	-0.0195177857540408	Mut19	nearby CCW12	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut2	0.03242788399140545	Mut2	nearby KRE6	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut21	0.07756812106942321	Mut21	in RPL26B	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut22	-0.0181457508603792	Mut22	in GPP1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut23	0.02924016077279075	Mut23	nearby RPS22A	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut24	-0.01782188211377052	Mut24	nearby YLR264C-A	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut25	-0.016662783867908544	Mut25	in OXA1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut26	0.03796425147510025	Mut26	nearby SNF7	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut27	-0.0103599332711315	Mut27	in CSR1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut29	0.02446946778836335	Mut29	in CPR6	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut3	0.011270904970193051	Mut3	in EAF1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut30	0.041872206364009144	Mut30	in PIH1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut32	0.034819499999999996	Mut32		0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut33	-0.014481571193839901	Mut33	in BUL1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut34	0.0115961453181831	Mut34	in PHO4	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut35	0.03467379415931425	Mut35	in RPL31B	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut36	0.049963928012680556	Mut36	in SPT8	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut39	0.0982866263190303	Mut39	in MAC1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut40	0.0647154954064875	Mut40	nearby YOL085W-A	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut41	-0.0322840470760833	Mut41	in STH1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut42	0.06165762	Mut42	in GPA2	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut43	-0.0767217641290253	Mut43	in VAM6	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut44	0.045796594743855404	Mut44	in NOP16	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut45	-0.0507978026315444	Mut45	in MCK1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut46	-0.0258938798389274	Mut46	in SSK1	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut47	0.106334624025307	Mut47	in SLX5	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut49	-0.0227058417179776	Mut49	nearby NUP188	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut5	0.005224398817885855	Mut5	in VPS38	0.20658421390277298
LK5-G03_30_SC5	LK5-G03	30_SC5	LK5-G03_30_SC5_Mut50	-0.05222771008645865	Mut50	in SIR4	0.20658421390277298
